nodeid,voltage,current,power,energy,pf,frequency,relay,timestamp_ist
NODE_3,227,4.259,966.9,18.169,1,50,ON,'2025-12-11 00:56:02
NODE_3,226.9,4.257,965.8,18.171,1,50,ON,'2025-12-11 00:56:12
NODE_3,227.1,4.261,967.8,18.174,1,50,ON,'2025-12-11 00:56:22
NODE_3,226.9,4.257,965.9,18.177,1,50,ON,'2025-12-11 00:56:32
NODE_3,227,4.258,966.6,18.18,1,50,ON,'2025-12-11 00:56:42
NODE_3,226.9,4.256,965.7,18.182,1,50,ON,'2025-12-11 00:56:52
NODE_3,227.2,4.263,968.5,18.185,1,50,ON,'2025-12-11 00:57:02
NODE_3,227,4.259,966.7,18.188,1,50,ON,'2025-12-11 00:57:12
NODE_3,227.1,4.261,967.7,18.19,1,50,ON,'2025-12-11 00:57:22
NODE_3,227.1,4.261,967.4,18.193,1,50,ON,'2025-12-11 00:57:32
NODE_3,227.2,4.264,968.6,18.196,1,50,ON,'2025-12-11 00:57:42
NODE_3,227,4.261,967.5,18.198,1,50,ON,'2025-12-11 00:57:52
NODE_3,227.1,4.262,967.9,18.201,1,50,ON,'2025-12-11 00:58:02
NODE_3,227.2,4.265,969.2,18.204,1,50,ON,'2025-12-11 00:58:12
NODE_3,227.3,4.266,969.6,18.207,1,50,ON,'2025-12-11 00:58:22
NODE_3,227.5,4.271,971.6,18.209,1,50,ON,'2025-12-11 00:58:32
NODE_3,227.6,4.275,973,18.212,1,50,ON,'2025-12-11 00:58:42
NODE_3,227.5,4.271,971.6,18.215,1,50,ON,'2025-12-11 00:58:52
NODE_3,227.4,4.269,970.8,18.217,1,50,ON,'2025-12-11 00:59:02
NODE_3,227.4,4.269,970.8,18.22,1,50,ON,'2025-12-11 00:59:12
NODE_3,227.2,4.266,969.4,18.223,1,50,ON,'2025-12-11 00:59:22
NODE_3,227.3,4.268,970.3,18.226,1,50,ON,'2025-12-11 00:59:32
NODE_3,227.3,4.268,969.8,18.228,1,50,ON,'2025-12-11 00:59:42
NODE_3,227.2,4.267,969.5,18.231,1,50,ON,'2025-12-11 00:59:52
NODE_3,227.3,4.27,970.6,18.234,1,50,ON,'2025-12-11 01:00:02
NODE_3,227.3,4.27,970.7,18.236,1,50,ON,'2025-12-11 01:00:12
NODE_3,227.4,4.271,971.2,18.239,1,50,ON,'2025-12-11 01:00:22
NODE_3,227.3,4.269,970.2,18.242,1,50,ON,'2025-12-11 01:00:32
NODE_3,227.5,4.273,971.9,18.244,1,50,ON,'2025-12-11 01:00:42
NODE_3,227.5,4.273,971.9,18.247,1,50,ON,'2025-12-11 01:00:52
NODE_3,227.4,4.272,971.5,18.25,1,50,ON,'2025-12-11 01:01:02
NODE_3,227.5,4.274,972.2,18.252,1,50,ON,'2025-12-11 01:01:12
NODE_3,227.4,4.273,971.9,18.255,1,50,ON,'2025-12-11 01:01:22
NODE_3,227.2,4.269,970.1,18.258,1,50,ON,'2025-12-11 01:01:32
NODE_3,227.4,4.272,971.2,18.261,1,50,ON,'2025-12-11 01:01:42
NODE_3,227.5,4.274,972.3,18.263,1,50,ON,'2025-12-11 01:01:52
NODE_3,227.4,4.273,971.5,18.266,1,50,ON,'2025-12-11 01:02:02
NODE_3,227.3,4.271,970.7,18.269,1,50,ON,'2025-12-11 01:02:12
NODE_3,227.3,4.272,971.3,18.271,1,50,ON,'2025-12-11 01:02:22
NODE_3,227.3,4.271,970.8,18.274,1,50,ON,'2025-12-11 01:02:32
NODE_3,227.3,4.272,971.1,18.277,1,50,ON,'2025-12-11 01:02:42
NODE_3,227.4,4.273,971.6,18.28,1,50,ON,'2025-12-11 01:02:52
NODE_3,227.4,4.274,971.7,18.282,1,50,ON,'2025-12-11 01:03:02
NODE_3,227.2,4.271,970.7,18.285,1,50,ON,'2025-12-11 01:03:12
NODE_3,227.4,4.272,971.4,18.288,1,50,ON,'2025-12-11 01:03:22
NODE_3,227.3,4.272,971.1,18.29,1,50,ON,'2025-12-11 01:03:32
NODE_3,227.3,4.271,970.5,18.293,1,50,ON,'2025-12-11 01:03:42
NODE_3,227.2,4.27,970.1,18.296,1,50,ON,'2025-12-11 01:03:52
NODE_3,227.3,4.271,970.7,18.298,1,50,ON,'2025-12-11 01:04:02
NODE_3,227.2,4.27,970.1,18.301,1,50,ON,'2025-12-11 01:04:12
NODE_3,227.3,4.273,971.4,18.304,1,50,ON,'2025-12-11 01:04:22
NODE_3,227.1,4.27,969.7,18.307,1,50,ON,'2025-12-11 01:04:32
NODE_3,227.2,4.272,970.6,18.309,1,50,ON,'2025-12-11 01:04:42
NODE_3,227.2,4.271,970.2,18.312,1,50,ON,'2025-12-11 01:04:52
NODE_3,227.2,4.271,970.2,18.315,1,50,ON,'2025-12-11 01:05:02
NODE_3,227.4,4.275,971.9,18.317,1,50,ON,'2025-12-11 01:05:12
NODE_3,227.1,4.268,969.1,18.32,1,50,ON,'2025-12-11 01:05:22
NODE_3,227.3,4.272,970.9,18.323,1,50,ON,'2025-12-11 01:05:32
NODE_3,227.1,4.27,969.8,18.326,1,50,ON,'2025-12-11 01:05:42
NODE_3,227.3,4.272,971,18.328,1,50,ON,'2025-12-11 01:05:52
NODE_3,227.4,4.274,971.8,18.331,1,50,ON,'2025-12-11 01:06:02
NODE_3,227.3,4.274,971.3,18.334,1,50,ON,'2025-12-11 01:06:12
NODE_3,227.2,4.273,971.1,18.336,1,50,ON,'2025-12-11 01:06:22
NODE_3,227.4,4.276,972.4,18.339,1,50,ON,'2025-12-11 01:06:32
NODE_3,227.2,4.273,971,18.342,1,50,ON,'2025-12-11 01:06:42
NODE_3,227.5,4.278,973.2,18.344,1,50,ON,'2025-12-11 01:06:52
NODE_3,227.2,4.274,971.2,18.347,1,50,ON,'2025-12-11 01:07:02
NODE_3,227.5,4.279,973.6,18.35,1,50,ON,'2025-12-11 01:07:12
NODE_3,227.2,4.274,971.1,18.352,1,50,ON,'2025-12-11 01:07:22
NODE_3,227.6,4.28,974.1,18.355,1,50,ON,'2025-12-11 01:07:32
NODE_3,227.3,4.274,971.3,18.358,1,50,ON,'2025-12-11 01:07:42
NODE_3,227.4,4.278,972.9,18.361,1,50,ON,'2025-12-11 01:07:52
NODE_3,227.2,4.272,970.7,18.363,1,50,ON,'2025-12-11 01:08:02
NODE_3,227.2,4.273,971,18.366,1,50,ON,'2025-12-11 01:08:12
NODE_3,227.2,4.271,970.3,18.369,1,50,ON,'2025-12-11 01:08:22
NODE_3,227.3,4.274,971.3,18.371,1,50,ON,'2025-12-11 01:08:32
NODE_3,226.9,4.267,968.4,18.374,1,50,ON,'2025-12-11 01:08:42
NODE_3,227.3,4.274,971.3,18.377,1,50,ON,'2025-12-11 01:08:52
NODE_3,227.4,4.276,972.2,18.38,1,50,ON,'2025-12-11 01:09:02
NODE_3,227.3,4.273,971.2,18.382,1,50,ON,'2025-12-11 01:09:12
NODE_3,227.2,4.273,970.9,18.385,1,50,ON,'2025-12-11 01:09:22
NODE_3,227.1,4.271,970.1,18.388,1,50,ON,'2025-12-11 01:09:32
NODE_3,227.3,4.275,972,18.39,1,50,ON,'2025-12-11 01:09:42
NODE_3,227.2,4.273,970.8,18.393,1,50,ON,'2025-12-11 01:09:52
NODE_3,227.2,4.273,971.1,18.396,1,50,ON,'2025-12-11 01:10:02
NODE_3,227.1,4.272,970.2,18.399,1,50,ON,'2025-12-11 01:10:12
NODE_3,227.2,4.272,970.6,18.401,1,50,ON,'2025-12-11 01:10:22
NODE_3,227.3,4.274,971.4,18.404,1,50,ON,'2025-12-11 01:10:32
NODE_3,227.1,4.271,969.8,18.407,1,50,ON,'2025-12-11 01:10:42
NODE_3,227.4,4.277,972.7,18.409,1,50,ON,'2025-12-11 01:10:52
NODE_3,226.9,4.268,968.4,18.412,1,50,ON,'2025-12-11 01:11:02
NODE_3,227.1,4.271,970,18.415,1,50,ON,'2025-12-11 01:11:12
NODE_3,227,4.269,969.1,18.417,1,50,ON,'2025-12-11 01:11:22
NODE_3,227.1,4.272,970.2,18.42,1,50,ON,'2025-12-11 01:11:32
NODE_3,227.1,4.272,970.1,18.423,1,50,ON,'2025-12-11 01:11:42
NODE_3,227.1,4.273,970.4,18.426,1,50,ON,'2025-12-11 01:11:52
NODE_3,227.2,4.273,970.7,18.428,1,50,ON,'2025-12-11 01:12:02
NODE_3,227.2,4.274,970.9,18.431,1,50,ON,'2025-12-11 01:12:12
NODE_3,227.2,4.274,971,18.434,1,50,ON,'2025-12-11 01:12:22
NODE_3,227.3,4.275,971.7,18.436,1,50,ON,'2025-12-11 01:12:32
NODE_3,227.2,4.273,970.8,18.439,1,50,ON,'2025-12-11 01:12:42
NODE_3,227.3,4.276,972,18.442,1,50,ON,'2025-12-11 01:12:52
NODE_3,227.4,4.278,972.7,18.444,1,50,ON,'2025-12-11 01:13:02
NODE_3,227.2,4.274,971.1,18.447,1,50,ON,'2025-12-11 01:13:12
NODE_3,227.3,4.276,971.8,18.45,1,50,ON,'2025-12-11 01:13:22
NODE_3,227.3,4.276,971.7,18.453,1,50,ON,'2025-12-11 01:13:32
NODE_3,227.2,4.274,971,18.455,1,50,ON,'2025-12-11 01:13:42
NODE_3,227.4,4.279,972.8,18.458,1,50,ON,'2025-12-11 01:13:52
NODE_3,227.3,4.276,971.9,18.461,1,50,ON,'2025-12-11 01:14:02
NODE_3,227.3,4.278,972.7,18.463,1,50,ON,'2025-12-11 01:14:12
NODE_3,227.4,4.279,972.9,18.466,1,50,ON,'2025-12-11 01:14:22
NODE_3,227.2,4.276,971.6,18.469,1,50,ON,'2025-12-11 01:14:32
NODE_3,227.3,4.279,972.8,18.471,1,50,ON,'2025-12-11 01:14:42
NODE_3,227.3,4.278,972.3,18.474,1,50,ON,'2025-12-11 01:14:52
NODE_3,227.3,4.279,972.7,18.477,1,50,ON,'2025-12-11 01:15:02
NODE_3,227.4,4.282,973.8,18.48,1,50,ON,'2025-12-11 01:15:12
NODE_3,227.3,4.279,972.7,18.482,1,50,ON,'2025-12-11 01:15:22
NODE_3,227.4,4.282,973.7,18.485,1,50,ON,'2025-12-11 01:15:32
NODE_3,227.3,4.28,973.1,18.488,1,50,ON,'2025-12-11 01:15:42
NODE_3,227.2,4.278,972,18.49,1,50,ON,'2025-12-11 01:15:52
NODE_3,227.2,4.277,971.5,18.493,1,50,ON,'2025-12-11 01:16:02
NODE_3,227.1,4.275,970.8,18.496,1,49.9,ON,'2025-12-11 01:16:12
NODE_3,227.1,4.275,970.6,18.499,1,50,ON,'2025-12-11 01:16:22
NODE_3,227.1,4.276,971.3,18.501,1,49.9,ON,'2025-12-11 01:16:32
NODE_3,227.2,4.278,972,18.504,1,50,ON,'2025-12-11 01:16:42
NODE_3,227.2,4.277,971.8,18.507,1,50,ON,'2025-12-11 01:16:52
NODE_3,227.2,4.277,971.8,18.509,1,50,ON,'2025-12-11 01:17:02
NODE_3,227.2,4.278,972.2,18.512,1,50,ON,'2025-12-11 01:17:12
NODE_3,227.4,4.281,973.4,18.515,1,50,ON,'2025-12-11 01:17:22
NODE_3,227.3,4.279,972.4,18.518,1,50,ON,'2025-12-11 01:17:32
NODE_3,227.4,4.282,973.6,18.52,1,50,ON,'2025-12-11 01:17:42
NODE_3,227.5,4.283,974.2,18.523,1,50,ON,'2025-12-11 01:17:52
NODE_3,227.3,4.279,972.4,18.526,1,50,ON,'2025-12-11 01:18:02
NODE_3,227.4,4.281,973.5,18.528,1,50,ON,'2025-12-11 01:18:12
NODE_3,227.3,4.28,972.9,18.531,1,50,ON,'2025-12-11 01:18:22
NODE_3,227.4,4.281,973.3,18.534,1,50,ON,'2025-12-11 01:18:32
NODE_3,227.4,4.283,974,18.537,1,50,ON,'2025-12-11 01:18:43
NODE_3,227.4,4.282,973.6,18.539,1,50,ON,'2025-12-11 01:18:53
NODE_3,227.4,4.282,973.5,18.542,1,50,ON,'2025-12-11 01:19:03
NODE_3,227.3,4.28,972.7,18.545,1,50,ON,'2025-12-11 01:19:13
NODE_3,227.3,4.28,972.9,18.548,1,50,ON,'2025-12-11 01:19:23
NODE_3,227.3,4.281,973.1,18.55,1,50,ON,'2025-12-11 01:19:33
NODE_3,227.3,4.28,972.6,18.553,1,50,ON,'2025-12-11 01:19:43
NODE_3,227.2,4.279,972.2,18.556,1,50,ON,'2025-12-11 01:19:53
NODE_3,227.3,4.28,972.6,18.558,1,50,ON,'2025-12-11 01:20:03
NODE_3,227.3,4.281,973,18.561,1,50,ON,'2025-12-11 01:20:13
NODE_3,227.3,4.281,973.1,18.564,1,50,ON,'2025-12-11 01:20:23
NODE_3,227.3,4.281,973,18.567,1,50,ON,'2025-12-11 01:20:33
NODE_3,227.5,4.284,974.6,18.569,1,50,ON,'2025-12-11 01:20:43
NODE_3,227.3,4.281,973.2,18.572,1,50,ON,'2025-12-11 01:20:53
NODE_3,227.2,4.279,972.3,18.575,1,50,ON,'2025-12-11 01:21:03
NODE_3,227.4,4.282,973.7,18.578,1,50,ON,'2025-12-11 01:21:13
NODE_3,227.2,4.279,972.1,18.591,1,50,ON,'2025-12-11 01:22:01
NODE_3,227.4,4.283,973.7,18.593,1,50,ON,'2025-12-11 01:22:11
NODE_3,227.2,4.28,972.5,18.596,1,50,ON,'2025-12-11 01:22:22
NODE_3,227.2,4.28,972.5,18.599,1,50,ON,'2025-12-11 01:22:32
NODE_3,227.2,4.28,972.4,18.601,1,50,ON,'2025-12-11 01:22:42
NODE_3,227.2,4.28,972.4,18.604,1,50,ON,'2025-12-11 01:22:52
NODE_3,227,4.276,970.8,18.607,1,50,ON,'2025-12-11 01:23:02
NODE_3,227.2,4.279,972,18.61,1,50,ON,'2025-12-11 01:23:12
NODE_3,227.1,4.279,971.8,18.612,1,50,ON,'2025-12-11 01:23:22
NODE_3,227.1,4.278,971.5,18.615,1,50,ON,'2025-12-11 01:23:32
NODE_3,227.1,4.278,971.4,18.618,1,50,ON,'2025-12-11 01:23:42
NODE_3,227.2,4.279,972.2,18.62,1,50,ON,'2025-12-11 01:23:52
NODE_3,227.2,4.279,972.2,18.623,1,50,ON,'2025-12-11 01:24:02
NODE_3,227.2,4.28,972.5,18.626,1,50,ON,'2025-12-11 01:24:12
NODE_3,227.3,4.282,973.4,18.628,1,50,ON,'2025-12-11 01:24:22
NODE_3,227.4,4.284,974.2,18.631,1,50,ON,'2025-12-11 01:24:32
NODE_3,227.4,4.284,974.1,18.634,1,50,ON,'2025-12-11 01:24:42
NODE_3,227.3,4.284,973.9,18.637,1,50,ON,'2025-12-11 01:24:52
NODE_3,227.3,4.281,973,18.639,1,50,ON,'2025-12-11 01:25:02
NODE_3,227.2,4.279,972.1,18.642,1,50,ON,'2025-12-11 01:25:12
NODE_3,227,4.277,971,18.645,1,50,ON,'2025-12-11 01:25:22
NODE_3,227.2,4.28,972.4,18.647,1,50,ON,'2025-12-11 01:25:32
NODE_3,227.3,4.282,973,18.65,1,50,ON,'2025-12-11 01:25:42
NODE_3,227.1,4.279,971.6,18.653,1,49.9,ON,'2025-12-11 01:25:52
NODE_3,227.1,4.279,971.9,18.656,1,49.9,ON,'2025-12-11 01:26:02
NODE_3,227.2,4.281,972.8,18.658,1,49.9,ON,'2025-12-11 01:26:12
NODE_3,227.4,4.284,973.9,18.661,1,50,ON,'2025-12-11 01:26:22
NODE_3,227.4,4.285,974.3,18.664,1,50,ON,'2025-12-11 01:26:32
NODE_3,227.5,4.286,974.8,18.666,1,50,ON,'2025-12-11 01:26:42
NODE_3,227.6,4.288,975.8,18.669,1,50,ON,'2025-12-11 01:26:52
NODE_3,227.5,4.286,974.9,18.672,1,50,ON,'2025-12-11 01:27:02
NODE_3,227.2,4.281,972.8,18.675,1,50,ON,'2025-12-11 01:27:12
NODE_3,227.4,4.284,973.9,18.677,1,50,ON,'2025-12-11 01:27:22
NODE_3,227.4,4.285,974.5,18.68,1,49.9,ON,'2025-12-11 01:27:32
NODE_3,227.4,4.285,974.6,18.683,1,50,ON,'2025-12-11 01:27:42
NODE_3,227.5,4.287,975.3,18.685,1,50,ON,'2025-12-11 01:27:52
NODE_3,227.4,4.284,974.2,18.688,1,50,ON,'2025-12-11 01:28:02
NODE_3,227.4,4.284,973.9,18.691,1,50,ON,'2025-12-11 01:28:12
NODE_3,227.3,4.282,973.3,18.694,1,50,ON,'2025-12-11 01:28:22
NODE_3,227.2,4.281,972.6,18.696,1,50,ON,'2025-12-11 01:28:32
NODE_3,227.3,4.283,973.5,18.699,1,50,ON,'2025-12-11 01:28:42
NODE_3,227.3,4.284,973.7,18.702,1,50,ON,'2025-12-11 01:28:52
NODE_3,227.1,4.278,971.5,18.704,1,49.9,ON,'2025-12-11 01:29:02
NODE_3,227.1,4.279,971.7,18.707,1,50,ON,'2025-12-11 01:29:12
NODE_3,227.2,4.281,972.7,18.71,1,50,ON,'2025-12-11 01:29:22
NODE_3,227.4,4.284,974.1,18.713,1,49.9,ON,'2025-12-11 01:29:32
NODE_3,227.1,4.278,971.5,18.715,1,50,ON,'2025-12-11 01:29:42
NODE_3,227.1,4.279,971.5,18.718,1,49.9,ON,'2025-12-11 01:29:52
NODE_3,227.2,4.282,972.9,18.721,1,50,ON,'2025-12-11 01:30:02
NODE_3,227.3,4.283,973.4,18.723,1,49.9,ON,'2025-12-11 01:30:12
NODE_3,227.3,4.285,974,18.726,1,49.9,ON,'2025-12-11 01:30:22
NODE_3,227.2,4.283,973.4,18.729,1,50,ON,'2025-12-11 01:30:32
NODE_3,227.2,4.281,972.5,18.731,1,50,ON,'2025-12-11 01:30:42
NODE_3,227.3,4.284,973.7,18.734,1,50,ON,'2025-12-11 01:30:52
NODE_3,182.8,3.447,804.4,18.737,1,193.9,OFF,'2025-12-11 01:31:02
NODE_3,227.4,4.135,940.1,18.738,1,50,ON,'2025-12-11 01:32:12
NODE_3,227.4,4.214,958.4,18.74,1,49.9,ON,'2025-12-11 01:32:22
NODE_3,227.3,4.243,964.5,18.743,1,50,ON,'2025-12-11 01:32:32
NODE_3,227.2,4.256,967,18.746,1,49.9,ON,'2025-12-11 01:32:42
NODE_3,227.3,4.266,969.7,18.748,1,49.9,ON,'2025-12-11 01:32:52
NODE_3,227.1,4.267,969.1,18.751,1,49.9,ON,'2025-12-11 01:33:02
NODE_3,227.2,4.271,970.3,18.754,1,49.9,ON,'2025-12-11 01:33:12
NODE_3,227,4.269,968.8,18.757,1,49.9,ON,'2025-12-11 01:33:22
NODE_3,227,4.27,969.1,18.759,1,49.9,ON,'2025-12-11 01:33:32
NODE_3,227.1,4.272,970.2,18.762,1,49.9,ON,'2025-12-11 01:33:42
NODE_3,227.1,4.274,970.8,18.765,1,49.9,ON,'2025-12-11 01:33:52
NODE_3,227.1,4.273,970.1,18.767,1,49.9,ON,'2025-12-11 01:34:02
NODE_3,227.3,4.278,972.4,18.77,1,49.9,ON,'2025-12-11 01:34:12
NODE_3,227,4.273,970.1,18.773,1,49.9,ON,'2025-12-11 01:34:22
NODE_3,227.1,4.274,970.8,18.776,1,49.9,ON,'2025-12-11 01:34:32
NODE_3,227.2,4.276,971.5,18.778,1,49.9,ON,'2025-12-11 01:34:42
NODE_3,227.4,4.282,973.9,18.781,1,50,ON,'2025-12-11 01:34:52
NODE_3,227.5,4.284,974.8,18.784,1,50,ON,'2025-12-11 01:35:02
NODE_3,227.6,4.285,975.3,18.786,1,50,ON,'2025-12-11 01:35:12
NODE_3,227.7,4.287,976.1,18.789,1,50,ON,'2025-12-11 01:35:22
NODE_3,227.6,4.286,975.6,18.792,1,50,ON,'2025-12-11 01:35:32
NODE_3,227.5,4.285,975,18.794,1,50,ON,'2025-12-11 01:35:42
NODE_3,227.6,4.287,975.7,18.797,1,50,ON,'2025-12-11 01:35:52
NODE_3,227.6,4.287,975.9,18.8,1,50,ON,'2025-12-11 01:36:02
NODE_3,227.5,4.286,975.2,18.803,1,50,ON,'2025-12-11 01:36:12
NODE_3,227.6,4.286,975.4,18.805,1,50,ON,'2025-12-11 01:36:22
NODE_3,227.5,4.285,975,18.808,1,50,ON,'2025-12-11 01:36:32
NODE_3,227.4,4.283,974.2,18.811,1,50,ON,'2025-12-11 01:36:42
NODE_3,227.3,4.281,973.4,18.813,1,49.9,ON,'2025-12-11 01:36:52
NODE_3,227.4,4.282,973.8,18.816,1,49.9,ON,'2025-12-11 01:37:02
NODE_3,227.5,4.285,974.7,18.819,1,49.9,ON,'2025-12-11 01:37:12
NODE_3,227.2,4.279,972.2,18.822,1,49.9,ON,'2025-12-11 01:37:22
NODE_3,227.5,4.284,974.5,18.824,1,49.9,ON,'2025-12-11 01:37:32
NODE_3,227.4,4.282,973.8,18.827,1,49.9,ON,'2025-12-11 01:37:42
NODE_3,227.3,4.282,973.4,18.83,1,49.9,ON,'2025-12-11 01:37:52
NODE_3,227.6,4.288,975.9,18.832,1,49.9,ON,'2025-12-11 01:38:02
NODE_3,227.4,4.284,974.4,18.835,1,50,ON,'2025-12-11 01:38:12
NODE_3,227.4,4.283,973.9,18.838,1,50,ON,'2025-12-11 01:38:22
NODE_3,227.6,4.288,975.7,18.841,1,49.9,ON,'2025-12-11 01:38:32
NODE_3,227.7,4.29,976.7,18.843,1,50,ON,'2025-12-11 01:38:42
NODE_3,227.7,4.291,977.1,18.846,1,50,ON,'2025-12-11 01:38:52
NODE_3,227.6,4.289,976.4,18.849,1,50,ON,'2025-12-11 01:39:02
NODE_3,227.6,4.288,976,18.852,1,50,ON,'2025-12-11 01:39:12
NODE_3,227.6,4.288,976.1,18.854,1,50,ON,'2025-12-11 01:39:22
NODE_3,227.7,4.291,977.3,18.857,1,50,ON,'2025-12-11 01:39:32
NODE_3,227.8,4.292,977.8,18.86,1,50,ON,'2025-12-11 01:39:42
NODE_3,227.8,4.292,977.7,18.862,1,50,ON,'2025-12-11 01:39:52
NODE_3,227.7,4.29,976.8,18.865,1,50,ON,'2025-12-11 01:40:02
NODE_3,227.8,4.292,977.5,18.868,1,50,ON,'2025-12-11 01:40:12
NODE_3,227.8,4.293,977.8,18.871,1,50,ON,'2025-12-11 01:40:22
NODE_3,227.7,4.29,976.6,18.873,1,50,ON,'2025-12-11 01:40:32
NODE_3,227.6,4.289,976.4,18.876,1,50,ON,'2025-12-11 01:40:42
NODE_3,227.9,4.294,978.6,18.879,1,50,ON,'2025-12-11 01:40:52
NODE_3,227.9,4.294,978.4,18.881,1,50,ON,'2025-12-11 01:41:02
NODE_3,227.7,4.291,977.1,18.884,1,50,ON,'2025-12-11 01:41:12
NODE_3,227.9,4.294,978.6,18.887,1,50,ON,'2025-12-11 01:41:22
NODE_3,227.8,4.293,978,18.89,1,50,ON,'2025-12-11 01:41:32
NODE_3,227.6,4.29,976.4,18.892,1,50,ON,'2025-12-11 01:41:42
NODE_3,227.8,4.293,977.7,18.895,1,50,ON,'2025-12-11 01:41:52
NODE_3,227.8,4.294,978.3,18.898,1,50,ON,'2025-12-11 01:42:02
NODE_3,227.9,4.296,979,18.9,1,50,ON,'2025-12-11 01:42:12
NODE_3,227.7,4.292,977.4,18.903,1,50,ON,'2025-12-11 01:42:22
NODE_3,227.6,4.29,976.7,18.906,1,50,ON,'2025-12-11 01:42:32
NODE_3,227.6,4.289,975.9,18.909,1,50,ON,'2025-12-11 01:42:42
NODE_3,227.5,4.288,975.7,18.911,1,49.9,ON,'2025-12-11 01:42:52
NODE_3,227.6,4.289,976.1,18.914,1,50,ON,'2025-12-11 01:43:02
NODE_3,227.3,4.283,973.5,18.917,1,50,ON,'2025-12-11 01:43:12
NODE_3,227.2,4.28,972.4,18.92,1,49.9,ON,'2025-12-11 01:43:22
NODE_3,227.3,4.284,973.9,18.922,1,49.9,ON,'2025-12-11 01:43:32
NODE_3,227.2,4.28,972.3,18.925,1,49.9,ON,'2025-12-11 01:43:42
NODE_3,227.4,4.285,974.4,18.928,1,49.9,ON,'2025-12-11 01:43:52
NODE_3,227.4,4.286,974.7,18.93,1,50,ON,'2025-12-11 01:44:02
NODE_3,227.3,4.284,973.7,18.933,1,50,ON,'2025-12-11 01:44:12
NODE_3,227.3,4.283,973.4,18.936,1,49.9,ON,'2025-12-11 01:44:22
NODE_3,227.6,4.29,976.3,18.939,1,50,ON,'2025-12-11 01:44:32
NODE_3,227.5,4.288,975.5,18.941,1,50,ON,'2025-12-11 01:44:42
NODE_3,227.5,4.288,975.5,18.944,1,49.9,ON,'2025-12-11 01:44:53
NODE_3,227.6,4.29,976.2,18.947,1,50,ON,'2025-12-11 01:45:03
NODE_3,227.6,4.291,976.8,18.949,1,50,ON,'2025-12-11 01:45:13
NODE_3,227.9,4.297,979.4,18.952,1,50,ON,'2025-12-11 01:45:23
NODE_3,227.8,4.294,977.9,18.955,1,50,ON,'2025-12-11 01:45:33
NODE_3,227.9,4.297,979.6,18.958,1,50,ON,'2025-12-11 01:45:43
NODE_3,227.8,4.294,977.9,18.96,1,50,ON,'2025-12-11 01:45:53
NODE_3,227.7,4.294,977.8,18.963,1,50,ON,'2025-12-11 01:46:03
NODE_3,227.5,4.289,975.9,18.966,1,50,ON,'2025-12-11 01:46:13
NODE_3,227.7,4.292,977.4,18.968,1,50,ON,'2025-12-11 01:46:23
NODE_3,227.8,4.294,977.9,18.971,1,50,ON,'2025-12-11 01:46:33
NODE_3,227.7,4.293,977.7,18.974,1,50,ON,'2025-12-11 01:46:43
NODE_3,227.7,4.292,977.3,18.977,1,50,ON,'2025-12-11 01:46:53
NODE_3,227.6,4.292,977,18.979,1,50,ON,'2025-12-11 01:47:03
NODE_3,227.7,4.292,977.2,18.982,1,50,ON,'2025-12-11 01:47:13
NODE_3,227.6,4.292,977,18.985,1,50,ON,'2025-12-11 01:47:23
NODE_3,227.7,4.294,977.8,18.988,1,50,ON,'2025-12-11 01:47:33
NODE_3,227.5,4.29,976.3,18.99,1,49.9,ON,'2025-12-11 01:47:43
NODE_3,227.4,4.288,975.2,18.993,1,50,ON,'2025-12-11 01:47:53
NODE_3,227.6,4.292,977.1,18.996,1,49.9,ON,'2025-12-11 01:48:03
NODE_3,227.6,4.291,976.8,18.998,1,49.9,ON,'2025-12-11 01:48:13
NODE_3,227.5,4.29,976.1,19.001,1,50,ON,'2025-12-11 01:48:23
NODE_3,227.4,4.287,975.1,19.004,1,50,ON,'2025-12-11 01:48:33
NODE_3,227.4,4.286,974.5,19.007,1,50,ON,'2025-12-11 01:48:43
NODE_3,227.4,4.287,975,19.009,1,50,ON,'2025-12-11 01:48:53
NODE_3,227.4,4.286,974.5,19.012,1,49.9,ON,'2025-12-11 01:49:03
NODE_3,227.4,4.287,974.8,19.015,1,49.9,ON,'2025-12-11 01:49:13
NODE_3,227.6,4.292,977,19.018,1,50,ON,'2025-12-11 01:49:23
NODE_3,227.7,4.294,978,19.02,1,50,ON,'2025-12-11 01:49:33
NODE_3,227.6,4.292,977,19.023,1,50,ON,'2025-12-11 01:49:43
NODE_3,227.7,4.294,977.7,19.026,1,50,ON,'2025-12-11 01:49:53
NODE_3,227.8,4.295,978.4,19.028,1,50,ON,'2025-12-11 01:50:03
NODE_3,227.7,4.294,977.7,19.031,1,50,ON,'2025-12-11 01:50:13
NODE_3,227.7,4.294,977.8,19.034,1,50,ON,'2025-12-11 01:50:23
NODE_3,227.8,4.294,978.1,19.037,1,50,ON,'2025-12-11 01:50:33
NODE_3,227.8,4.295,978.4,19.039,1,50,ON,'2025-12-11 01:50:43
NODE_3,227.6,4.292,977.1,19.042,1,50,ON,'2025-12-11 01:50:53
NODE_3,227.6,4.292,977.1,19.045,1,50,ON,'2025-12-11 01:51:03
NODE_3,227.8,4.295,978.2,19.047,1,50,ON,'2025-12-11 01:51:13
NODE_3,227.8,4.295,978.3,19.05,1,50,ON,'2025-12-11 01:51:23
NODE_3,227.6,4.292,977,19.053,1,50,ON,'2025-12-11 01:51:33
